antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,formatted_rule
"frozenset({'arrival_airport=CEK', 'departure_airport=VOG', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если аэропорт прилета CEK, аэропорт вылета VOG, авиакомпания S7, то короткая задержка"
"frozenset({'arrival_airport=KUF', 'departure_airport=AER', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если аэропорт прилета KUF, аэропорт вылета AER, авиакомпания S7, то короткая задержка"
"frozenset({'arrival_airport=KVX', 'airline_code=S7', 'departure_airport=SVO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если аэропорт прилета KVX, авиакомпания S7, аэропорт вылета SVO, то короткая задержка"
"frozenset({'airline_code=SU', 'arrival_airport=SVX', 'departure_airport=HMA'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если авиакомпания SU, аэропорт прилета SVX, аэропорт вылета HMA, то короткая задержка"
"frozenset({'arrival_airport=VKO', 'airline_code=SU', 'departure_airport=JOK'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если аэропорт прилета VKO, авиакомпания SU, аэропорт вылета JOK, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=KGP', 'departure_airport=NUX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если авиакомпания UT, аэропорт прилета KGP, аэропорт вылета NUX, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=SVO', 'departure_airport=MCX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017282992628274573,0.9371584699453552,1.9035422958828452,1.0,0.0008203608016934018,8.078679350646711,0.4755406176778421,0.003509669497595416,0.8762173919033005,0.47033448280548384,"если авиакомпания UT, аэропорт прилета SVO, аэропорт вылета MCX, то короткая задержка"
"frozenset({'arrival_airport=OVS', 'airline_code=S7', 'season=Зима'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0013604688074735087,0.4923234287844967,0.0012748096603362878,0.937037037037037,1.9032956431720083,1.0,0.0006050189922865747,8.063098484010931,0.47524210236530123,0.002588923908149482,0.8759781984577029,0.46981320569548635,"если аэропорт прилета OVS, авиакомпания S7, зима, то короткая задержка"
"frozenset({'departure_airport=LED', 'airline_code=SU', 'arrival_airport=CEE'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017232604894664443,0.936986301369863,1.9031925896421382,1.0,0.0008178027345103507,8.056606456246037,0.47544151019459646,0.0034994372250076746,0.8758782614701588,0.47024328117711733,"если аэропорт вылета LED, авиакомпания SU, аэропорт прилета CEE, то короткая задержка"
"frozenset({'departure_airport=KJA', 'airline_code=UT', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0011941892865600797,0.4923234287844967,0.0011186076861448848,0.9367088607594937,1.9026290564155064,1.0,0.0005306803219679145,8.021289825204953,0.47497868913792324,0.0022717504758396267,0.8753317706015629,0.4694904799974815,"если аэропорт вылета KJA, авиакомпания UT, весна, то короткая задержка"
"frozenset({'season=Лето', 'departure_airport=KGP', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0014058177677226257,0.4923234287844967,0.0013151198472243918,0.935483870967742,1.9001408754350153,1.0,0.0006230028235730215,7.868986853840309,0.4743901373832969,0.0026707597851112815,0.8729188371293352,0.46907756138580226,"если лето, аэропорт вылета KGP, авиакомпания S7, то короткая задержка"
"frozenset({'departure_airport=REN', 'airline_code=S7', 'arrival_airport=LED'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт вылета REN, авиакомпания S7, аэропорт прилета LED, то короткая задержка"
"frozenset({'arrival_airport=NBC', 'airline_code=S7', 'departure_airport=SCW'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета NBC, авиакомпания S7, аэропорт вылета SCW, то короткая задержка"
"frozenset({'arrival_airport=SVO', 'airline_code=S7', 'departure_airport=PES'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета SVO, авиакомпания S7, аэропорт вылета PES, то короткая задержка"
"frozenset({'airline_code=SU', 'arrival_airport=ARH', 'departure_airport=DME'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если авиакомпания SU, аэропорт прилета ARH, аэропорт вылета DME, то короткая задержка"
"frozenset({'arrival_airport=DME', 'departure_airport=RTW', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета DME, аэропорт вылета RTW, авиакомпания SU, то короткая задержка"
"frozenset({'arrival_airport=EGO', 'airline_code=SU', 'departure_airport=AAQ'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета EGO, авиакомпания SU, аэропорт вылета AAQ, то короткая задержка"
"frozenset({'departure_airport=MJZ', 'airline_code=SU', 'arrival_airport=IKT'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт вылета MJZ, авиакомпания SU, аэропорт прилета IKT, то короткая задержка"
"frozenset({'arrival_airport=DME', 'airline_code=UT', 'departure_airport=MCX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета DME, авиакомпания UT, аэропорт вылета MCX, то короткая задержка"
"frozenset({'airline_code=UT', 'departure_airport=TBW', 'arrival_airport=LED'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если авиакомпания UT, аэропорт вылета TBW, аэропорт прилета LED, то короткая задержка"
"frozenset({'departure_airport=KZN', 'airline_code=WZ', 'arrival_airport=ROV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт вылета KZN, авиакомпания WZ, аэропорт прилета ROV, то короткая задержка"
"frozenset({'arrival_airport=SKX', 'airline_code=WZ', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017232604894664443,0.9344262295081968,1.8979926098890176,1.0,0.0008153220283323888,7.742067711036431,0.47400170837755945,0.0034994014181784694,0.870835539377357,0.4689632452462842,"если аэропорт прилета SKX, авиакомпания WZ, аэропорт вылета VKO, то короткая задержка"
"frozenset({'airline_code=UT', 'departure_airport=SVO', 'arrival_airport=MMK'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017182217161054313,0.9342465753424658,1.8976276990291494,1.0,0.0008127639611493377,7.720914520569119,0.47389781215707266,0.003489169250289059,0.8704816641427744,0.4688683008227983,"если авиакомпания UT, аэропорт вылета SVO, аэропорт прилета MMK, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=VKO', 'departure_airport=AER'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017182217161054313,0.9342465753424658,1.8976276990291494,1.0,0.0008127639611493377,7.720914520569119,0.47389781215707266,0.003489169250289059,0.8704816641427744,0.4688683008227983,"если авиакомпания UT, аэропорт прилета VKO, аэропорт вылета AER, то короткая задержка"
"frozenset({'time_of_day=Утро', 'departure_airport=UCT', 'arrival_airport=UFA'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.0036883821002615122,0.24196693556920504,0.0016930278493003663,0.45901639344262296,1.8970211461447366,1.0,0.0008005613352917798,1.4012126342508637,0.4746082842100624,0.006939711258442283,0.28633244123249396,0.2330066661409404,"если утро, аэропорт вылета UCT, аэропорт прилета UFA, то короткая задержка"
"frozenset({'season=Осень', 'airline_code=S7', 'arrival_airport=KZN'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015065932349428855,0.4923234287844967,0.0014058177677226257,0.9331103678929766,1.895319851417074,1.0,0.0006640866205120175,7.5897647396717804,0.47309733439556834,0.0028548916880698273,0.8682436104016518,0.4679829219795873,"если осень, авиакомпания S7, аэропорт прилета KZN, то короткая задержка"
"frozenset({'season=Осень', 'time_of_day=День', 'arrival_airport=LED'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.005633348617612529,0.24196693556920504,0.0025798519608386536,0.45796064400715564,1.8926579490286357,1.0,0.0012167678588419326,1.3984834422997174,0.47431449066473097,0.010529129907253172,0.28493969270343067,0.23431132302396473,"если осень, день, аэропорт прилета LED, то короткая задержка"
"frozenset({'arrival_airport=DME', 'departure_airport=OVB', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт прилета DME, аэропорт вылета OVB, авиакомпания S7, то короткая задержка"
"frozenset({'airline_code=S7', 'arrival_airport=KJA', 'departure_airport=NOZ'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если авиакомпания S7, аэропорт прилета KJA, аэропорт вылета NOZ, то короткая задержка"
"frozenset({'departure_airport=KJA', 'airline_code=S7', 'arrival_airport=KRO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт вылета KJA, авиакомпания S7, аэропорт прилета KRO, то короткая задержка"
"frozenset({'arrival_airport=OMS', 'airline_code=S7', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт прилета OMS, авиакомпания S7, аэропорт вылета VKO, то короткая задержка"
"frozenset({'departure_airport=MQF', 'airline_code=S7', 'arrival_airport=OVB'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт вылета MQF, авиакомпания S7, аэропорт прилета OVB, то короткая задержка"
"frozenset({'departure_airport=ESL', 'airline_code=SU', 'arrival_airport=UFA'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт вылета ESL, авиакомпания SU, аэропорт прилета UFA, то короткая задержка"
"frozenset({'departure_airport=CNN', 'arrival_airport=MJZ', 'airline_code=UT'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если аэропорт вылета CNN, аэропорт прилета MJZ, авиакомпания UT, то короткая задержка"
"frozenset({'airline_code=UT', 'departure_airport=IKT', 'arrival_airport=SGC'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если авиакомпания UT, аэропорт вылета IKT, аэропорт прилета SGC, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=SVO', 'departure_airport=PES'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если авиакомпания UT, аэропорт прилета SVO, аэропорт вылета PES, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=TJM', 'departure_airport=OVS'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017182217161054313,0.9316939890710383,1.89244292389519,1.0,0.0008102832549713758,7.432385002594973,0.472453773216278,0.0034891335488887974,0.8654536868514136,0.46759200768708453,"если авиакомпания UT, аэропорт прилета TJM, аэропорт вылета OVS, то короткая задержка"
"frozenset({'season=Весна', 'time_of_day=День', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'airline_code=S7'})",0.007084515345584271,0.2589476017958188,0.0034717148457379535,0.4900426742532006,1.8924395161597252,1.0,0.00163719658711323,1.4531655116807236,0.47494629095580465,0.01322253780609503,0.31184714200696567,0.2517248455230121,"если весна, день, аэропорт вылета VKO, то короткая задержка"
"frozenset({'departure_airport=KJA', 'season=Осень', 'airline_code=UT'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0011790729664770407,0.4923234287844967,0.0010984525927008328,0.9316239316239316,1.8923006242543225,1.0,0.0005179673470577482,7.424769854026739,0.47209938119780476,0.0022307952068602067,0.8653156906327996,0.46692754606721876,"если аэропорт вылета KJA, осень, авиакомпания UT, то короткая задержка"
"frozenset({'airline_code=WZ', 'departure_airport=OVB', 'arrival_airport=HMA'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017131829427444183,0.9315068493150686,1.8920628084161608,1.0,0.0008077251877883247,7.412077939746355,0.47234503354285745,0.0034789014856955757,0.8650850668153901,0.46749332046847925,"если авиакомпания WZ, аэропорт вылета OVB, аэропорт прилета HMA, то короткая задержка"
"frozenset({'airline_code=WZ', 'arrival_airport=KVX', 'departure_airport=DME'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017131829427444183,0.9315068493150686,1.8920628084161608,1.0,0.0008077251877883247,7.412077939746355,0.47234503354285745,0.0034789014856955757,0.8650850668153901,0.46749332046847925,"если авиакомпания WZ, аэропорт прилета KVX, аэропорт вылета DME, то короткая задержка"
"frozenset({'day_of_week=Пятница', 'time_of_day=День', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'airline_code=S7'})",0.003930243221590136,0.2589476017958188,0.001924811423906964,0.4897435897435897,1.8912845160456608,1.0,0.0009070843672019254,1.452313745224275,0.47311829352441037,0.007376083724343008,0.3114435477262702,0.24858839894643828,"если пятница, день, аэропорт вылета VKO, то короткая задержка"
"frozenset({'arrival_airport=NUX', 'season=Лето', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001874423690296834,0.4923234287844967,0.0017434155829104962,0.9301075268817205,1.8892205255761934,1.0,0.0008205928847086694,7.26368017277567,0.47156508181337425,0.0035402576407150095,0.8623287402234464,0.4668243632955278,"если аэропорт прилета NUX, лето, авиакомпания S7, то короткая задержка"
"frozenset({'arrival_airport=NUX', 'airline_code=S7', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001854268596852782,0.4923234287844967,0.0017232604894664443,0.9293478260869565,1.88767743266136,1.0,0.000810360615976465,7.185576084896357,0.47112206113361077,0.003499329806718304,0.8608323134867447,0.4664240435356641,"если аэропорт прилета NUX, авиакомпания S7, весна, то короткая задержка"
"frozenset({'day_of_week=Воскресенье', 'time_of_day=День', 'arrival_airport=LED'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.003144194577272109,0.24196693556920504,0.0014360504078887036,0.4567307692307692,1.8875751273881778,1.0,0.0006752592811928594,1.3953174991292507,0.4717028877840157,0.005893300248138958,0.2833172373857198,0.23133283635524843,"если воскресенье, день, аэропорт прилета LED, то короткая задержка"
"frozenset({'departure_airport=MJZ', 'arrival_airport=CNN', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если аэропорт вылета MJZ, аэропорт прилета CNN, авиакомпания SU, то короткая задержка"
"frozenset({'departure_airport=MQF', 'airline_code=SU', 'arrival_airport=KZN'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если аэропорт вылета MQF, авиакомпания SU, аэропорт прилета KZN, то короткая задержка"
"frozenset({'arrival_airport=NBC', 'airline_code=SU', 'departure_airport=SCW'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если аэропорт прилета NBC, авиакомпания SU, аэропорт вылета SCW, то короткая задержка"
"frozenset({'arrival_airport=DME', 'airline_code=UT', 'departure_airport=URS'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если аэропорт прилета DME, авиакомпания UT, аэропорт вылета URS, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=HMA', 'departure_airport=SVX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если авиакомпания UT, аэропорт прилета HMA, аэропорт вылета SVX, то короткая задержка"
"frozenset({'airline_code=UT', 'arrival_airport=NSK', 'departure_airport=SVX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если авиакомпания UT, аэропорт прилета NSK, аэропорт вылета SVX, то короткая задержка"
"frozenset({'airline_code=WZ', 'arrival_airport=AER', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если авиакомпания WZ, аэропорт прилета AER, аэропорт вылета VKO, то короткая задержка"
"frozenset({'departure_airport=MRV', 'airline_code=WZ', 'arrival_airport=MCX'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если аэропорт вылета MRV, авиакомпания WZ, аэропорт прилета MCX, то короткая задержка"
"frozenset({'airline_code=WZ', 'departure_airport=ULV', 'arrival_airport=SVO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если авиакомпания WZ, аэропорт вылета ULV, аэропорт прилета SVO, то короткая задержка"
"frozenset({'airline_code=WZ', 'arrival_airport=ULV', 'departure_airport=SVO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018441910501307561,0.4923234287844967,0.0017131829427444183,0.9289617486338798,1.8868932379013625,1.0,0.0008052444816103628,7.146524040956704,0.4708967325540479,0.003478865889719951,0.8600718343254701,0.4662207701278849,"если авиакомпания WZ, аэропорт прилета ULV, аэропорт вылета SVO, то короткая задержка"
"frozenset({'airline_code=S7', 'arrival_airport=KRO', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017081441693834053,0.9287671232876713,1.886497917803172,1.0,0.0008026864144273117,7.126998018986881,0.4707830939928652,0.003468633931220775,0.8596884694880057,0.4661183401141602,"если авиакомпания S7, аэропорт прилета KRO, аэропорт вылета VKO, то короткая задержка"
"frozenset({'arrival_airport=VKT', 'airline_code=S7', 'departure_airport=DME'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017081441693834053,0.9287671232876713,1.886497917803172,1.0,0.0008026864144273117,7.126998018986881,0.4707830939928652,0.003468633931220775,0.8596884694880057,0.4661183401141602,"если аэропорт прилета VKT, авиакомпания S7, аэропорт вылета DME, то короткая задержка"
"frozenset({'departure_airport=LED', 'airline_code=SU', 'arrival_airport=NJC'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017081441693834053,0.9287671232876713,1.886497917803172,1.0,0.0008026864144273117,7.126998018986881,0.4707830939928652,0.003468633931220775,0.8596884694880057,0.4661183401141602,"если аэропорт вылета LED, авиакомпания SU, аэропорт прилета NJC, то короткая задержка"
"frozenset({'arrival_airport=DME', 'airline_code=WZ', 'departure_airport=KRR'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017081441693834053,0.9287671232876713,1.886497917803172,1.0,0.0008026864144273117,7.126998018986881,0.4707830939928652,0.003468633931220775,0.8596884694880057,0.4661183401141602,"если аэропорт прилета DME, авиакомпания WZ, аэропорт вылета KRR, то короткая задержка"
"frozenset({'airline_code=WZ', 'arrival_airport=KZN', 'departure_airport=ROV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0018391522767697431,0.4923234287844967,0.0017081441693834053,0.9287671232876713,1.886497917803172,1.0,0.0008026864144273117,7.126998018986881,0.4707830939928652,0.003468633931220775,0.8596884694880057,0.4661183401141602,"если авиакомпания WZ, аэропорт прилета KZN, аэропорт вылета ROV, то короткая задержка"
"frozenset({'arrival_airport=OVS', 'season=Лето', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0014007789943616127,0.4923234287844967,0.0013000035271413528,0.9280575539568345,1.885056651169592,1.0,0.0006103672096679445,7.056704339895497,0.4701705693903533,0.002640007367462421,0.8582907896046542,0.46534905085848727,"если аэропорт прилета OVS, лето, авиакомпания S7, то короткая задержка"
"frozenset({'arrival_airport=OVS', 'airline_code=S7', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0013907014476395867,0.4923234287844967,0.0012899259804193268,0.927536231884058,1.8839977495567568,1.0,0.0006052510753018422,7.005936682773948,0.46986724840426874,0.0026195421940712394,0.857263911268456,0.46507815514085815,"если аэропорт прилета OVS, авиакомпания S7, весна, то короткая задержка"
"frozenset({'departure_airport=KZN', 'airline_code=WZ', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0013907014476395867,0.4923234287844967,0.0012899259804193268,0.927536231884058,1.8839977495567568,1.0,0.0006052510753018422,7.005936682773948,0.46986724840426874,0.0026195421940712394,0.857263911268456,0.46507815514085815,"если аэропорт вылета KZN, авиакомпания WZ, весна, то короткая задержка"
"frozenset({'season=Лето', 'airline_code=S7', 'arrival_airport=KZN'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015267483283869375,0.4923234287844967,0.0014158953144446517,0.9273927392739274,1.8837062895088674,1.0,0.0006642413425221958,6.992090958104433,0.4698490176374947,0.002875298017988519,0.8569812655481955,0.4651343423513035,"если лето, авиакомпания S7, аэропорт прилета KZN, то короткая задержка"
